year,month,heading11,countryID,countryNameTH,weight,quantity,price,tradeflow,productDetailEN,productDetailTH,ETL_DATE
2567,7,3028500000,FR,ฝรั่งเศส,388,388,234655,1,#NAME?,ปลาซีบรีม สด แช่เย็น,13/05/2025 06:00
2567,8,3028500000,JP,ญี่ปุ่น,14535,13964,11286424,1,#NAME?,ปลาซีบรีม สด แช่เย็น,13/05/2025 06:00
2567,8,3028500000,ES,สเปน,12,12,3674,1,#NAME?,ปลาซีบรีม สด แช่เย็น,13/05/2025 06:00
2567,8,3028500000,TR,ตุรกี,165,165,65492,1,#NAME?,ปลาซีบรีม สด แช่เย็น,13/05/2025 06:00
2567,8,3028500000,NL,เนเธอร์แลนด์,85,85,37743,1,#NAME?,ปลาซีบรีม สด แช่เย็น,13/05/2025 06:00
2567,8,3028500000,FR,ฝรั่งเศส,694,694,408457,1,#NAME?,ปลาซีบรีม สด แช่เย็น,13/05/2025 06:00
2567,9,3028500000,JP,ญี่ปุ่น,13850,13291,10771356,1,#NAME?,ปลาซีบรีม สด แช่เย็น,13/05/2025 06:00
2567,9,3028500000,TR,ตุรกี,204,204,79514,1,#NAME?,ปลาซีบรีม สด แช่เย็น,13/05/2025 06:00
2567,9,3028500000,NL,เนเธอร์แลนด์,90,90,34304,1,#NAME?,ปลาซีบรีม สด แช่เย็น,13/05/2025 06:00
2567,9,3028500000,FR,ฝรั่งเศส,392,392,188177,1,#NAME?,ปลาซีบรีม สด แช่เย็น,13/05/2025 06:00
2567,1,3028500000,JP,ญี่ปุ่น,8818,8191,7275594,1,#NAME?,ปลาซีบรีม สด แช่เย็น,13/05/2025 06:00
2567,1,3028500000,TR,ตุรกี,112,112,44160,1,#NAME?,ปลาซีบรีม สด แช่เย็น,13/05/2025 06:00
2567,1,3028500000,NL,เนเธอร์แลนด์,60,60,26873,1,#NAME?,ปลาซีบรีม สด แช่เย็น,13/05/2025 06:00
2567,1,3028500000,FR,ฝรั่งเศส,399,399,304580,1,#NAME?,ปลาซีบรีม สด แช่เย็น,13/05/2025 06:00
2567,2,3028500000,JP,ญี่ปุ่น,12287,11364,10613394,1,#NAME?,ปลาซีบรีม สด แช่เย็น,13/05/2025 06:00
2567,2,3028500000,TR,ตุรกี,273,273,111048,1,#NAME?,ปลาซีบรีม สด แช่เย็น,13/05/2025 06:00
2567,2,3028500000,NL,เนเธอร์แลนด์,101,101,38631,1,#NAME?,ปลาซีบรีม สด แช่เย็น,13/05/2025 06:00
2567,2,3028500000,FR,ฝรั่งเศส,401,401,209012,1,#NAME?,ปลาซีบรีม สด แช่เย็น,13/05/2025 06:00
2567,3,3028500000,JP,ญี่ปุ่น,10470,9754,8373638,1,#NAME?,ปลาซีบรีม สด แช่เย็น,13/05/2025 06:00
2567,3,3028500000,TR,ตุรกี,207,207,86025,1,#NAME?,ปลาซีบรีม สด แช่เย็น,13/05/2025 06:00
2567,3,3028500000,NL,เนเธอร์แลนด์,77,77,28719,1,#NAME?,ปลาซีบรีม สด แช่เย็น,13/05/2025 06:00
2567,3,3028500000,FR,ฝรั่งเศส,429,429,306763,1,#NAME?,ปลาซีบรีม สด แช่เย็น,13/05/2025 06:00
2567,3,3028500000,ES,สเปน,6,6,2108,1,#NAME?,ปลาซีบรีม สด แช่เย็น,13/05/2025 06:00
2567,4,3028500000,JP,ญี่ปุ่น,11518,10492,9085764,1,#NAME?,ปลาซีบรีม สด แช่เย็น,13/05/2025 06:00
2567,4,3028500000,TR,ตุรกี,192,192,78896,1,#NAME?,ปลาซีบรีม สด แช่เย็น,13/05/2025 06:00
2567,4,3028500000,NL,เนเธอร์แลนด์,104,104,47452,1,#NAME?,ปลาซีบรีม สด แช่เย็น,13/05/2025 06:00
2567,4,3028500000,FR,ฝรั่งเศส,271,271,173548,1,#NAME?,ปลาซีบรีม สด แช่เย็น,13/05/2025 06:00
2567,5,3028500000,JP,ญี่ปุ่น,11393,10613,9009693,1,#NAME?,ปลาซีบรีม สด แช่เย็น,13/05/2025 06:00
2567,5,3028500000,TR,ตุรกี,242,242,110860,1,#NAME?,ปลาซีบรีม สด แช่เย็น,13/05/2025 06:00
2567,5,3028500000,NL,เนเธอร์แลนด์,85,85,33368,1,#NAME?,ปลาซีบรีม สด แช่เย็น,13/05/2025 06:00
2567,5,3028500000,FR,ฝรั่งเศส,435,435,294882,1,#NAME?,ปลาซีบรีม สด แช่เย็น,13/05/2025 06:00
2567,6,3028500000,JP,ญี่ปุ่น,11235,10867,8458411,1,#NAME?,ปลาซีบรีม สด แช่เย็น,13/05/2025 06:00
2567,6,3028500000,TR,ตุรกี,201,201,86100,1,#NAME?,ปลาซีบรีม สด แช่เย็น,13/05/2025 06:00
2567,6,3028500000,GR,กรีซ,3,3,1480,1,#NAME?,ปลาซีบรีม สด แช่เย็น,13/05/2025 06:00
2567,6,3028500000,NL,เนเธอร์แลนด์,52,52,20727,1,#NAME?,ปลาซีบรีม สด แช่เย็น,13/05/2025 06:00
2567,6,3028500000,FR,ฝรั่งเศส,324,324,201012,1,#NAME?,ปลาซีบรีม สด แช่เย็น,13/05/2025 06:00
2567,10,3028500000,JP,ญี่ปุ่น,14278,13728,11336507,1,#NAME?,ปลาซีบรีม สด แช่เย็น,13/05/2025 06:00
2567,10,3028500000,GR,กรีซ,6,6,2188,1,#NAME?,ปลาซีบรีม สด แช่เย็น,13/05/2025 06:00
2567,10,3028500000,ES,สเปน,10,10,7155,1,#NAME?,ปลาซีบรีม สด แช่เย็น,13/05/2025 06:00
2567,10,3028500000,TR,ตุรกี,372,372,143150,1,#NAME?,ปลาซีบรีม สด แช่เย็น,13/05/2025 06:00
2567,10,3028500000,NL,เนเธอร์แลนด์,85,85,34318,1,#NAME?,ปลาซีบรีม สด แช่เย็น,13/05/2025 06:00
2567,10,3028500000,FR,ฝรั่งเศส,623,623,319614,1,#NAME?,ปลาซีบรีม สด แช่เย็น,13/05/2025 06:00
2567,11,3028500000,JP,ญี่ปุ่น,12603,12172,9083811,1,#NAME?,ปลาซีบรีม สด แช่เย็น,13/05/2025 06:00
2567,11,3028500000,ES,สเปน,36,36,15401,1,#NAME?,ปลาซีบรีม สด แช่เย็น,13/05/2025 06:00
2567,11,3028500000,ES,สเปน,3,3,1387,1,#NAME?,ปลาซีบรีม สด แช่เย็น,13/05/2025 06:00
2567,11,3028500000,TR,ตุรกี,348,348,137131,1,#NAME?,ปลาซีบรีม สด แช่เย็น,13/05/2025 06:00
2567,11,3028500000,NL,เนเธอร์แลนด์,107,107,44993,1,#NAME?,ปลาซีบรีม สด แช่เย็น,13/05/2025 06:00
2567,11,3028500000,FR,ฝรั่งเศส,707,707,449028,1,#NAME?,ปลาซีบรีม สด แช่เย็น,13/05/2025 06:00
2567,12,3028500000,JP,ญี่ปุ่น,16961,16113,12414740,1,#NAME?,ปลาซีบรีม สด แช่เย็น,13/05/2025 06:00
2567,12,3028500000,ES,สเปน,32,32,14628,1,#NAME?,ปลาซีบรีม สด แช่เย็น,13/05/2025 06:00
2567,12,3028500000,TR,ตุรกี,364,364,170697,1,#NAME?,ปลาซีบรีม สด แช่เย็น,13/05/2025 06:00
2567,12,3028500000,NL,เนเธอร์แลนด์,190,190,80551,1,#NAME?,ปลาซีบรีม สด แช่เย็น,13/05/2025 06:00
2567,12,3028500000,FR,ฝรั่งเศส,1003,1003,591085,1,#NAME?,ปลาซีบรีม สด แช่เย็น,13/05/2025 06:00
2567,7,3028911000,MM,พม่า,128675,128675,6378610,1,Grouper,ปลากรุพเพอร์,13/05/2025 06:00
2567,7,3028911000,VN,เวียดนาม,600,600,48000,1,Grouper,ปลากรุพเพอร์,13/05/2025 06:00
2567,7,3028911000,JP,ญี่ปุ่น,470,526,589664,1,Grouper,ปลากรุพเพอร์,13/05/2025 06:00
2567,7,3028911000,MY,มาเลเซีย,10300,10300,412000,1,Grouper,ปลากรุพเพอร์,13/05/2025 06:00
2567,7,3028911000,IN,อินเดีย,5002,5002,1157267,1,Grouper,ปลากรุพเพอร์,13/05/2025 06:00
2567,8,3028911000,MM,พม่า,156495,156495,7403930,1,Grouper,ปลากรุพเพอร์,13/05/2025 06:00
2567,8,3028911000,PK,ปากีสถาน,4113,4113,767003,1,Grouper,ปลากรุพเพอร์,13/05/2025 06:00
2567,8,3028911000,JP,ญี่ปุ่น,638,695,963700,1,Grouper,ปลากรุพเพอร์,13/05/2025 06:00
2567,8,3028911000,MY,มาเลเซีย,8200,8200,328000,1,Grouper,ปลากรุพเพอร์,13/05/2025 06:00
2567,8,3028911000,IN,อินเดีย,13651,13651,3875435,1,Grouper,ปลากรุพเพอร์,13/05/2025 06:00
2567,9,3028911000,MY,มาเลเซีย,8300,8300,359000,1,Grouper,ปลากรุพเพอร์,13/05/2025 06:00
2567,9,3028911000,JP,ญี่ปุ่น,482,485,684472,1,Grouper,ปลากรุพเพอร์,13/05/2025 06:00
2567,9,3028911000,IN,อินเดีย,6226,6226,1471620,1,Grouper,ปลากรุพเพอร์,13/05/2025 06:00
2567,9,3028911000,PK,ปากีสถาน,8866,8866,1116578,1,Grouper,ปลากรุพเพอร์,13/05/2025 06:00
2567,9,3028911000,MM,พม่า,113920,113920,5390720,1,Grouper,ปลากรุพเพอร์,13/05/2025 06:00
2567,1,3028911000,MM,พม่า,133060,133001,6560328,1,Grouper,ปลากรุพเพอร์,13/05/2025 06:00
2567,1,3028911000,PK,ปากีสถาน,16300,16300,2252381,1,Grouper,ปลากรุพเพอร์,13/05/2025 06:00
2567,1,3028911000,VN,เวียดนาม,1350,1350,108000,1,Grouper,ปลากรุพเพอร์,13/05/2025 06:00
2567,1,3028911000,JP,ญี่ปุ่น,422,481,716078,1,Grouper,ปลากรุพเพอร์,13/05/2025 06:00
2567,1,3028911000,MY,มาเลเซีย,5700,5700,228000,1,Grouper,ปลากรุพเพอร์,13/05/2025 06:00
2567,1,3028911000,IN,อินเดีย,4898,4898,885807,1,Grouper,ปลากรุพเพอร์,13/05/2025 06:00
2567,2,3028911000,MY,มาเลเซีย,10100,10100,404000,1,Grouper,ปลากรุพเพอร์,13/05/2025 06:00
2567,2,3028911000,JP,ญี่ปุ่น,522,569,850658,1,Grouper,ปลากรุพเพอร์,13/05/2025 06:00
2567,2,3028911000,IN,อินเดีย,12720,12720,5651248,1,Grouper,ปลากรุพเพอร์,13/05/2025 06:00
2567,2,3028911000,VN,เวียดนาม,1350,1350,108000,1,Grouper,ปลากรุพเพอร์,13/05/2025 06:00
2567,2,3028911000,PK,ปากีสถาน,10300,10300,1581022,1,Grouper,ปลากรุพเพอร์,13/05/2025 06:00
2567,2,3028911000,MM,พม่า,132780,132485,6842738,1,Grouper,ปลากรุพเพอร์,13/05/2025 06:00
2567,3,3028911000,MY,มาเลเซีย,7800,7800,312000,1,Grouper,ปลากรุพเพอร์,13/05/2025 06:00
2567,3,3028911000,JP,ญี่ปุ่น,349,350,511178,1,Grouper,ปลากรุพเพอร์,13/05/2025 06:00
2567,3,3028911000,IN,อินเดีย,2275,2275,508524,1,Grouper,ปลากรุพเพอร์,13/05/2025 06:00
2567,3,3028911000,VN,เวียดนาม,900,900,72000,1,Grouper,ปลากรุพเพอร์,13/05/2025 06:00
2567,3,3028911000,PK,ปากีสถาน,18066,18066,2765048,1,Grouper,ปลากรุพเพอร์,13/05/2025 06:00
2567,3,3028911000,MM,พม่า,134360,134360,6907917,1,Grouper,ปลากรุพเพอร์,13/05/2025 06:00
2567,4,3028911000,MY,มาเลเซีย,6400,6400,256000,1,Grouper,ปลากรุพเพอร์,13/05/2025 06:00
2567,4,3028911000,JP,ญี่ปุ่น,497,594,732936,1,Grouper,ปลากรุพเพอร์,13/05/2025 06:00
2567,4,3028911000,VN,เวียดนาม,1520,1520,121600,1,Grouper,ปลากรุพเพอร์,13/05/2025 06:00
2567,4,3028911000,PK,ปากีสถาน,8164,8164,1333448,1,Grouper,ปลากรุพเพอร์,13/05/2025 06:00
2567,4,3028911000,MM,พม่า,103210,103210,5119885,1,Grouper,ปลากรุพเพอร์,13/05/2025 06:00
2567,5,3028911000,MM,พม่า,101435,101435,4929784,1,Grouper,ปลากรุพเพอร์,13/05/2025 06:00
2567,5,3028911000,PK,ปากีสถาน,10344,10344,1698245,1,Grouper,ปลากรุพเพอร์,13/05/2025 06:00
2567,5,3028911000,VN,เวียดนาม,1300,1300,104000,1,Grouper,ปลากรุพเพอร์,13/05/2025 06:00
2567,5,3028911000,JP,ญี่ปุ่น,413,601,523212,1,Grouper,ปลากรุพเพอร์,13/05/2025 06:00
2567,5,3028911000,MY,มาเลเซีย,6200,6200,248000,1,Grouper,ปลากรุพเพอร์,13/05/2025 06:00
2567,5,3028911000,IN,อินเดีย,3667,3667,944797,1,Grouper,ปลากรุพเพอร์,13/05/2025 06:00
2567,6,3028911000,MY,มาเลเซีย,5000,5000,200000,1,Grouper,ปลากรุพเพอร์,13/05/2025 06:00
2567,6,3028911000,JP,ญี่ปุ่น,458,523,701548,1,Grouper,ปลากรุพเพอร์,13/05/2025 06:00
2567,6,3028911000,IN,อินเดีย,894,894,230223,1,Grouper,ปลากรุพเพอร์,13/05/2025 06:00
2567,6,3028911000,VN,เวียดนาม,400,400,32000,1,Grouper,ปลากรุพเพอร์,13/05/2025 06:00
2567,6,3028911000,PK,ปากีสถาน,2855,2855,442283,1,Grouper,ปลากรุพเพอร์,13/05/2025 06:00
2567,6,3028911000,MM,พม่า,111450,111450,5414900,1,Grouper,ปลากรุพเพอร์,13/05/2025 06:00
2567,6,3028911000,FR,ฝรั่งเศส,6,6,1771,1,Grouper,ปลากรุพเพอร์,13/05/2025 06:00
2567,10,3028911000,MM,พม่า,83905,83905,3762630,1,Grouper,ปลากรุพเพอร์,13/05/2025 06:00
2567,10,3028911000,PK,ปากีสถาน,15740,15740,2144970,1,Grouper,ปลากรุพเพอร์,13/05/2025 06:00
2567,10,3028911000,JP,ญี่ปุ่น,366,427,597064,1,Grouper,ปลากรุพเพอร์,13/05/2025 06:00
2567,10,3028911000,MY,มาเลเซีย,6500,6500,260000,1,Grouper,ปลากรุพเพอร์,13/05/2025 06:00
2567,10,3028911000,IN,อินเดีย,6808,6808,1282107,1,Grouper,ปลากรุพเพอร์,13/05/2025 06:00
2567,11,3028911000,MM,พม่า,79506,79506,3646747,1,Grouper,ปลากรุพเพอร์,13/05/2025 06:00
2567,11,3028911000,PK,ปากีสถาน,6864,6864,1003435,1,Grouper,ปลากรุพเพอร์,13/05/2025 06:00
2567,11,3028911000,JP,ญี่ปุ่น,445,518,633847,1,Grouper,ปลากรุพเพอร์,13/05/2025 06:00
2567,11,3028911000,MY,มาเลเซีย,11200,11200,448000,1,Grouper,ปลากรุพเพอร์,13/05/2025 06:00
2567,11,3028911000,IN,อินเดีย,11937,11937,2023926,1,Grouper,ปลากรุพเพอร์,13/05/2025 06:00
