LOC,NAME,CODETX,MFG,SER,KV,MVA,Year Test,Sample Day,Tested day,O2,N2,CO2,CO,H2,CH4,C2H2,C2H4,C2H6,C3H6,C3H8,TCG,TEMP,WATER,NB
TL3,KT2A,TL3KT2A,DAIHEN,5BK012702,230/121,200,2004.0,2019-10-11,2019-11-14,8231,50476,3814.0,159.0,21.0,73.0,0.0,0.0,152.0,0.0,61.0,466.0,72,17,-
TL3,KT2A,TL3KT2A,DAIHEN,5BK012702,230/121,200,2004.0,2021-01-30,2021-03-26,5880,86870,4000.0,160.0,53.0,80.0,0.0,0.0,152.0,14.0,101.0,560.0,68,18,
TL3,KT2A,TL3KT2A,DAIHEN,5BK012702,230/121,200,2004.0,2022-01-22,2022-01-29,7809,40410,4646.0,543.0,30.0,11.0,0.0,55.0,41.0,0.0,0.0,680.0,40,14,AFTER CORRECT OIL LEAK
TL3,KT2A,TL3KT2A,DAIHEN,5BK012702,230/121,200,2004.0,2023-01-22,2023-01-30,4576,50285,5122.0,183.0,57.0,95.0,0.0,4.0,208.0,0.0,109.0,656.0,58,6,
TL3,KT2A,TL3KT2A,DAIHEN,5BK012702,230/121,200,2004.0,2024-02-15,2024-03-21,8436,55043,6179.0,212.0,45.0,102.0,0.0,7.0,310.0,0.0,134.0,810.0,68,11,
TL3,KT3A,TL3KT3A,DAIHEN,5BK012701,230/121/22,200,2004.0,2019-10-11,2019-11-14,10345,47097,3554.0,103.0,46.0,121.0,0.0,9.0,311.0,0.0,164.0,754.0,70,17,-
TL3,KT3A,TL3KT3A,DAIHEN,5BK012701,230/121/22,200,2004.0,2021-01-16,2021-03-21,5060,50000,3560.0,120.0,48.0,120.0,0.0,0.0,568.0,0.0,0.0,856.0,60,13,
TL3,KT3A,TL3KT3A,DAIHEN,5BK012701,230/121/22,200,2004.0,2022-01-22,2022-01-29,6379,72967,5945.0,232.0,38.0,198.0,0.0,9.0,578.0,0.0,52.0,1107.0,77,12,
TL3,KT3A,TL3KT3A,DAIHEN,5BK012701,230/121/22,200,2004.0,2023-01-22,2023-01-30,4945,75588,4862.0,151.0,110.0,208.0,0.0,11.0,635.0,0.0,327.0,1442.0,56,21,
TL3,KT3A,TL3KT3A,DAIHEN,5BK012701,230/121/22,200,2004.0,2024-02-15,2024-03-21,7768,76542,6532.0,193.0,41.0,213.0,0.0,13.0,656.0,0.0,336.0,1452.0,63,11,
TL3,KT4A,TL3KT4A,FUJI,A1E69002T3-2,230/121/22,200,2011.0,2019-10-11,2019-11-14,10385,43186,2604.0,471.0,22.0,14.0,0.0,0.0,11.0,0.0,5.0,523.0,60,13,-
TL3,KT4A,TL3KT4A,FUJI,A1E69002T3-2,230/121/22,200,2011.0,2021-01-16,2021-03-21,5410,73940,2600.0,500.0,32.0,15.0,0.0,0.0,5.0,0.0,0.0,552.0,51,17,
TL3,KT4A,TL3KT4A,FUJI,A1E69002T3-2,230/121/22,200,2011.0,2022-01-22,2022-01-29,6027,30811,2969.0,724.0,15.0,12.0,0.0,7.0,44.0,0.0,0.0,802.0,68,19,
TL3,KT4A,TL3KT4A,FUJI,A1E69002T3-2,230/121/22,200,2011.0,2023-01-22,2023-01-30,5786,49631,4430.0,683.0,52.0,21.0,0.0,3.0,14.0,0.0,38.0,811.0,51,5,
TL3,KT4A,TL3KT4A,FUJI,A1E69002T3-2,230/121/22,200,2011.0,2024-02-15,2024-03-22,5566,39289,4581.0,690.0,31.0,19.0,0.0,5.0,21.0,0.0,0.0,766.0,58,9,
TM,KT1A,TMKT1A,TOSHIBA,840900018,115/22,40,1998.0,2019-04-08,2019-06-21,10280,43643,9238.0,481.0,15.0,36.0,0.0,0.0,23.0,0.0,16.0,571.0,70,26,-
TM,KT1A,TMKT1A,TOSHIBA,840900018,115/22,40,1998.0,2021-04-23,2021-06-11,7400,45000,1698.0,164.0,58.0,10.0,0.0,1.0,19.0,0.0,16.0,268.0,65,16,
TM,KT1A,TMKT1A,TOSHIBA,840900018,115/22,40,1998.0,2022-04-29,2022-05-06,7088,49201,3742.0,371.0,19.0,41.0,0.0,5.0,41.0,0.0,1.0,478.0,64,9,
TM,KT1A,TMKT1A,TOSHIBA,840900018,115/22,40,1998.0,2023-04-21,2023-05-06,5850,55490,3839.0,381.0,16.0,71.0,0.0,1.0,23.0,8.0,15.0,515.0,65,19,
TM,KT1A,TMKT1A,TOSHIBA,840900018,115/22,40,1998.0,2024-04-27,2024-05-06,5074,44438,10599.0,739.0,23.0,65.0,0.0,6.0,24.0,0.0,18.0,875.0,63,14,
TM,KT2A,TMKT2A,VOLTA WERKE,60841-001,115/22,40,1999.0,2019-04-08,2019-06-21,11652,37230,2094.0,146.0,14.0,47.0,0.0,7.0,62.0,0.0,41.0,317.0,61,21,-
TM,KT2A,TMKT2A,VOLTA WERKE,60841-001,115/22,40,1999.0,2020-02-10,2020-02-22,10461,40513,1432.0,106.0,23.0,51.0,0.0,0.0,65.0,0.0,45.0,290.0,,11,Research
TM,KT2A,TMKT2A,VOLTA WERKE,60841-001,115/22,40,1999.0,2021-04-23,2021-06-07,4500,50000,6251.0,362.0,50.0,54.0,0.0,0.0,14.0,7.0,9.0,496.0,61,15,
TM,KT2A,TMKT2A,VOLTA WERKE,60841-001,115/22,40,1999.0,2022-04-29,2022-05-06,6803,62958,6051.0,368.0,29.0,5.0,0.0,8.0,22.0,0.0,2.0,434.0,56,7,
TM,KT2A,TMKT2A,VOLTA WERKE,60841-001,115/22,40,1999.0,2023-04-21,2023-05-06,9030,65110,6053.0,304.0,16.0,16.0,0.0,16.0,12.0,7.0,15.0,386.0,54,9,
TM,KT2A,TMKT2A,VOLTA WERKE,60841-001,115/22,40,1999.0,2024-04-27,2024-05-06,12492,63941,6579.0,416.0,38.0,9.0,0.0,13.0,14.0,0.0,24.0,514.0,52,7,
TN500KV,KT1AA,TN500KVKT1AA,ABB,607025,500,1,2022.0,2022-01-02,2022-01-07,7420,15555,134.0,6.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,7.0,27,4,ก่อนทดสอบ HV TEST
TN500KV,KT1AA,TN500KVKT1AA,ABB,607025,500,1,2022.0,2022-01-15,2022-01-16,3169,9224,69.0,11.0,0.0,0.0,0.0,0.0,2.0,0.0,5.0,18.0,,5,ทดสอบหลัง HV TEST
TN500KV,KT1AA,TN500KVKT1AA,ABB,607025,500,1,2022.0,2022-01-15,2022-01-16,3003,4998,67.0,2.0,8.0,0.0,0.0,0.0,2.0,0.0,5.0,17.0,30,5,
TN500KV,KT1AA,TN500KVKT1AA,ABB,607025,500,1,2022.0,2022-01-17,2022-01-18,3863,17594,84.0,12.0,0.0,1.0,0.0,0.0,5.0,0.0,15.0,38.0,30,5,ทดสอบหลัง Temperature rise test
TN500KV,KT1AA,TN500KVKT1AA,ABB,607025,500,1,2022.0,2022-03-21,2022-03-25,6502,13046,97.0,8.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,10.0,,6,COMMISIONING TEST.
TN500KV,KT1AA,TN500KVKT1AA,ABB,607025,500,1,2022.0,2023-05-08,2023-05-15,3684,17135,38.0,5.0,0.0,4.0,0.0,0.0,3.0,0.0,1.0,13.0,40,14,ทดสอบก่อนทำน้ำมัน
TN500KV,KT1AA,TN500KVKT1AA,ABB,607025,500,1,2022.0,2023-05-10,2023-05-19,18376,46519,25.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,46,6,ทดสอบหลังทำน้ำมัน
TN500KV,KT1AB,TN500KVKT1AB,ABB,608021,500,1,2022.0,2022-09-02,2022-09-04,1962,9887,182.0,9.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,31,9,ก่อนทดสอบ HV.
TN500KV,KT1AB,TN500KVKT1AB,ABB,608021,500,1,2022.0,2022-09-03,2022-09-04,3952,9312,121.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,30,11,หลังทดสอบ IMPULSE .
TN500KV,KT1AB,TN500KVKT1AB,ABB,608021,500,1,2022.0,2023-03-24,2023-03-31,11063,17375,230.0,17.0,5.0,1.0,0.0,0.0,5.0,0.0,5.0,33.0,31,5,Before High Voltage Test
TN500KV,KT1AB,TN500KVKT1AB,ABB,608021,500,1,2022.0,2023-03-31,2023-04-06,6283,15325,358.0,17.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,21.0,32,5,หลัง High VoltageTest .
TN500KV,KT1AB,TN500KVKT1AB,ABB,608021,500,1,2022.0,2023-05-06,2023-05-09,2796,15617,37.0,4.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,5.0,41,9,หลังทดสอบทางไฟฟ้า ก่อนนำเข้าใช้งาน
TN500KV,KT1AC,TN500KVKT1AC,ABB,608022,500,1,2022.0,2022-11-05,2022-11-07,13408,38062,187.0,23.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,26.0,30,8,ก่อนทดสอบ High Voltage Test
TN500KV,KT1AC,TN500KVKT1AC,ABB,608022,500,1,2022.0,2022-11-07,2022-11-10,11948,31949,172.0,25.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,27.0,32,6,หลังการทดสอบ high voltage test
